Postcode,Suburb,State,LS_Accounts,LS_Value,Population,LS_Accounts_Per_Person,LS_Value_Per_Person,Tax_Population,Tax_Median_Income,Tax_Mean_Income
6031,Banksia Grove,WA,310,4822682.83,11333,0.03,425.54,8444,50450,61228
6032,Nowergup,WA,8,136793.48,213,0.04,642.22,,,
6033,Carabooda,WA,18,253172.39,739,0.02,342.59,347,47035,67866
6034,,WA,10,267767.32,,,,,,
6035,Yanchep,WA,175,2642796.07,4246,0.04,622.42,3716,47410,61358
6036,Butler (WA),WA,300,4354445.06,10834,0.03,401.92,7576,50693,62639
6037,Two Rocks,WA,86,1330106.39,2241,0.04,593.53,1423,43391,59451
6038,,WA,65,812520.24,,,,,,
6039,,WA,1,4697.06,,,,,,
6041,Gabbadah,WA,48,848302.17,1369,0.04,619.65,789,41494,60781
6042,Seabird,WA,1,10527.32,81,0.01,129.97,,,
6043,Ledge Point,WA,6,42325.05,205,0.03,206.46,,,
6044,Lancelin,WA,40,775611.5,1478,0.03,524.77,742,35296,56934
6050,Coolbinia,WA,556,10862352.97,14916,0.04,728.23,10403,54605,93092
6051,Maylands (WA),WA,498,8301883.9,12351,0.04,672.16,8719,51986,66072
6052,Bedford,WA,346,7205785.88,10444,0.03,689.95,7252,53223,69694
6053,Bayswater (WA),WA,472,9179837.71,13524,0.03,678.78,8968,52923,66532
6054,Ashfield (WA),WA,663,11139956.28,19767,0.03,563.56,11935,48346,58623
6055,Caversham,WA,475,9194575.43,12052,0.04,762.91,9714,53986,67792
6056,Baskerville,WA,1311,22627160.28,37071,0.04,610.37,22951,48292,59095
6057,High Wycombe,WA,481,8522273.14,16116,0.03,528.81,10440,51854,62342
6058,Forrestfield,WA,434,6692929.76,11811,0.04,566.67,7710,49872,58269
6059,Dianella,WA,605,11965809.85,22520,0.03,531.34,14660,46402,63591
6060,Joondanna,WA,714,11918106.37,21885,0.03,544.58,15225,50891,63390
6061,Balga,WA,928,13359738.43,33695,0.03,396.49,19928,43303,49627
6062,Embleton,WA,877,14823027.39,31116,0.03,476.38,20779,44896,54881
6063,Beechboro,WA,354,5830961.79,13998,0.03,416.56,8389,45237,52381
6064,Alexander Heights,WA,907,14219106.95,30439,0.03,467.13,16919,42366,49197
6065,Ashby (WA),WA,1342,24751178.68,52076,0.03,475.29,36500,50130,61800
6066,Ballajura,WA,475,8178630.94,18954,0.03,431.50,11351,44862,53521
6067,Cullacabardee,WA,6,46952.48,130,0.05,361.17,,,
6069,Aveley,WA,808,15625030.85,25373,0.03,615.81,18798,53783,65568
6070,Darlington (WA),WA,112,1926371.56,3523,0.03,546.80,2312,49323,71285
6071,Glen Forrest,WA,106,2352353.9,3522,0.03,667.90,2225,47364,67477
6072,Mahogany Creek,WA,23,524081.15,831,0.03,630.66,601,46188,61549
6073,Mundaring,WA,97,1814271.51,3015,0.03,601.75,2053,46947,65101
6074,Sawyers Valley,WA,28,600968.18,944,0.03,636.62,638,47298,60683
6076,Bickley,WA,566,13079746.4,21503,0.03,608.28,13862,47633,67357
6077,Gnangara,WA,38,659387.14,1526,0.02,432.10,,,
6078,Mariginiup,WA,19,298310.19,864,0.02,345.27,,,
6079,Melaleuca,WA,1,22440.51,3,0.33,7480.17,,,
6081,Parkerville,WA,106,2377048.76,4717,0.02,503.93,2937,50557,65847
6082,Mount Helena,WA,92,1468316.25,3155,0.03,465.39,1962,48574,64122
6083,Gidgegannup,WA,96,2212859.83,3462,0.03,639.19,2248,47040,69241
6084,Avon Valley National Park,WA,245,4911323.24,6388,0.04,768.84,4433,48971,64200
6090,Malaga,WA,36,690692.46,14,2.57,49335.18,,,
6100,Burswood,WA,501,9752332.36,13610,0.04,716.56,10168,51465,68197
6101,Carlisle,WA,561,10085527.39,14992,0.04,672.73,10725,49848,64345
6102,Bentley (WA),WA,331,5221666.01,13831,0.02,377.53,7493,38478,48839
6103,Rivervale,WA,308,5513949.6,8404,0.04,656.11,5663,48860,61155
6104,Ascot (WA),WA,411,7946146.59,13288,0.03,597.99,8829,50337,64269
6105,Cloverdale,WA,427,6463318.39,13518,0.03,478.13,8544,47021,56286
6106,Welshpool (WA),WA,24,326096.99,17,1.41,19182.18,,,
6107,Beckenham,WA,1016,16359320.01,36882,0.03,443.56,24812,44635,53289
6108,Thornlie,WA,615,10253027.76,22965,0.03,446.46,14295,45899,54061
6109,Maddington,WA,320,5071672.43,10637,0.03,476.80,6290,44460,52525
6110,Gosnells,WA,1065,17793718.26,34863,0.03,510.39,21843,47310,56079
6111,Camillo,WA,691,11825079.98,22061,0.03,536.02,13501,46724,58351
6112,Armadale (WA),WA,1351,21773580.03,40252,0.03,540.93,27995,49500,59387
6113,,WA,1,5429.45,,,,,,
6121,Oakford,WA,69,1980655.35,2726,0.03,726.58,1802,49708,66212
6122,Byford,WA,372,5993866.34,9379,0.04,639.07,7762,53441,72568
6123,Mundijong,WA,42,827948.29,1430,0.03,578.98,913,46378,59777
6124,Jarrahdale,WA,43,940520.73,1084,0.04,867.64,707,47028,61844
6125,Hopeland (WA),WA,76,1367670.97,2677,0.03,510.90,1726,48638,66143
6126,Keysbrook,WA,7,119261.74,502,0.01,237.57,,,
6138,,WA,1,11543.23,,,,,,
6141,,WA,1,15473.38,,,,,,
6147,Langford,WA,402,7390592.54,14807,0.03,499.13,9091,43780,51692
6148,Ferndale (WA),WA,420,9648793.31,17416,0.02,554.02,11222,45991,65990
6149,Bull Creek (WA),WA,483,10148671.05,18637,0.03,544.54,12792,46700,63951
6150,Bateman,WA,292,6413260.12,13266,0.02,483.44,8948,42956,66158
6151,Kensington (WA),WA,557,11490775.83,16437,0.03,699.08,11581,56965,96174
6152,Como (WA),WA,654,13342286.33,24370,0.03,547.49,16130,50982,74892
6153,Applecross,WA,480,10814853.25,19032,0.03,568.25,14206,53273,103865
6154,Alfred Cove,WA,276,5960529.12,9665,0.03,616.71,6399,49586,73725
6155,Canning Vale,WA,1139,22740897.78,48059,0.02,473.19,32347,48226,61732
6156,Attadale,WA,456,9728368.33,16022,0.03,607.19,10298,54495,84056
6157,Bicton,WA,417,7720390.35,12957,0.03,595.85,8693,53466,75450
6158,East Fremantle,WA,226,4595328.33,6932,0.03,662.92,4782,57980,90041
6159,North Fremantle,WA,100,2372569.91,2724,0.04,870.99,2282,63063,106728
6160,Fremantle,WA,411,7524072.56,7668,0.05,981.23,5892,48418,72326
6161,Rottnest Island,WA,11,164271.01,114,0.10,1440.97,,,
6162,Beaconsfield (WA),WA,434,8688030.67,10378,0.04,837.16,7041,51361,71801
6163,Bibra Lake,WA,1408,26495118.65,46259,0.03,572.76,30058,47440,61664
6164,Atwell,WA,1387,25813097.84,47545,0.03,542.92,33335,53517,65544
6165,Hope Valley (WA),WA,8,101095.92,125,0.06,808.77,,,
6166,Coogee (WA),WA,220,4435381.17,8199,0.03,540.97,5977,52187,69578
6167,Anketell,WA,725,10664352.63,22506,0.03,473.84,12781,48733,57993
6168,Cooloongup,WA,654,10392912.78,23468,0.03,442.85,13119,46538,59053
6169,Safety Bay,WA,887,16122785.78,34329,0.03,469.65,20036,47877,61841
6170,Leda,WA,202,3659378.28,6601,0.03,554.37,5093,51893,62244
6171,Baldivis,WA,588,10404960.21,15883,0.04,655.10,14752,57794,69572
6172,Port Kennedy,WA,338,6418343.37,14106,0.02,455.01,7975,51253,64514
6173,Secret Harbour,WA,290,6434656.06,10431,0.03,616.88,6826,59118,75372
6174,Golden Bay,WA,74,1351267.69,2177,0.03,620.70,1614,49496,64142
6175,Singleton (WA),WA,105,2201095.84,3013,0.03,730.53,1946,53762,69141
6176,Karnup,WA,21,384943.04,711,0.03,541.41,491,45114,67027
6180,Lakelands (WA),WA,90,1749760.56,3466,0.03,504.84,,,
6181,Stake Hill,WA,15,325624.42,495,0.03,657.83,,,
6182,Keralup,WA,1,15803.97,0,,,,,
6195,,WA,1,6863.11,,,,,,
6205,,WA,1,12431.69,,,,,,
6207,Nambeelup,WA,26,577557.94,1082,0.02,533.79,486,47879,63289
6208,Meelon,WA,288,5879163.2,9619,0.03,611.20,5724,45011,63342
6209,Barragup,WA,56,2421628.34,1833,0.03,1321.13,,,
6210,Coodanup,WA,1636,30898674.4,60895,0.03,507.41,37779,44566,63240
6211,Bouvard,WA,169,5034589.07,5548,0.03,907.46,,,
6213,Dwellingup,WA,31,663320.96,701,0.04,946.25,417,41916,59286
6214,Coolup,WA,13,299284.89,363,0.04,824.48,369,41612,59385
6215,Hamel,WA,113,2189211.21,3582,0.03,611.17,2139,45833,63496
6218,Yarloop,WA,18,255533.53,481,0.04,531.25,297,36521,50526
6220,Cookernup,WA,161,3115828.59,4699,0.03,663.08,2676,41993,53610
6221,Wokalup,WA,5,41265.16,440,0.01,93.78,,,
6223,,WA,7,108191.61,,,,,,
6224,Brunswick (WA),WA,44,601112.51,1220,0.04,492.72,650,44115,61276
6225,Allanson,WA,241,3466232.21,9126,0.03,379.82,4709,49362,67109
6226,Roelands,WA,23,600339.52,619,0.04,969.85,438,51975,71281
6227,Burekup,WA,31,504683.85,518,0.06,974.29,440,47514,59488
6228,,WA,10,207787.2,,,,,,
6229,Picton East,WA,7,90888.81,511,0.01,177.86,,,
6230,Bunbury (WA),WA,1203,18517600.76,40641,0.03,455.64,24685,46321,62150
6231,,WA,13,179906.09,,,,,,
6232,Eaton (WA),WA,245,4205743.8,9423,0.03,446.33,5862,48748,61092
6233,Australind,WA,464,7471815.83,15782,0.03,473.44,10666,49602,65014
6234,,WA,1,19777.11,,,,,,
6236,Dardanup,WA,53,1371748.01,1950,0.03,703.46,1287,43426,62571
6237,Boyanup,WA,70,1534856.57,2549,0.03,602.14,1499,43708,60305
6239,Argyle (WA),WA,145,3120522.34,4055,0.04,769.55,2630,37674,51774
6240,Lowden,WA,2,27882.94,265,0.01,105.22,,,
6243,,WA,1,16291,,,,,,
6244,Boyup Brook,WA,38,802012.77,1589,0.02,504.73,948,34061,46470
6251,Mullalyup,WA,14,140359.75,437,0.03,321.19,,,
6253,Balingup,WA,22,308800.17,559,0.04,552.42,389,27763,44537
6254,Greenbushes,WA,17,223061.45,631,0.03,353.50,260,39890,52584
6255,Bridgetown,WA,154,2186852.77,3477,0.04,628.95,2290,36668,49609
6256,Yornup,WA,5,134893.48,210,0.02,642.35,,,
6258,Deanmill,WA,196,3220936.16,6308,0.03,510.61,3928,37395,47103
6260,Eastbrook,WA,37,808078.33,1543,0.02,523.71,940,35671,46221
6262,Meerup,WA,23,420265.68,769,0.03,546.51,405,29921,42339
6271,Capel,WA,116,2368011.65,2850,0.04,830.88,1798,41710,55119
6275,Jalbarragup,WA,49,1007551.11,1263,0.04,797.74,800,30787,43394
6280,Abbey,WA,602,9933331.06,23485,0.03,422.96,15537,39371,53988
6281,Dunsborough,WA,177,3322037.24,5552,0.03,598.35,4667,40371,58844
6282,Yallingup,WA,44,969866.13,1248,0.04,777.14,926,38393,60177
6284,Baudin,WA,72,978466.3,1605,0.04,609.64,1253,39476,52665
6285,Gnarabup,WA,340,5761638.25,7529,0.05,765.26,6225,36995,50003
6286,Boranup,WA,17,338007.26,581,0.03,581.77,369,31129,42104
6288,Karridale,WA,25,253000.71,407,0.06,621.62,342,32367,46755
6290,Augusta,WA,34,554871.7,1647,0.02,336.90,1000,30208,40969
6302,Gilgering,WA,122,2491661.36,3395,0.04,733.92,1997,40115,53722
6304,Bally Bally,WA,62,1062061.97,1567,0.04,677.77,920,38621,53963
6306,Brookton,WA,31,515294.99,932,0.03,552.89,572,41477,55165
6308,East Pingelly,WA,45,775625.11,1601,0.03,484.46,899,43258,56076
6309,Popanyinning,WA,5,148877.21,265,0.02,561.80,,,
6311,Cuballing,WA,11,156345.62,603,0.02,259.28,295,39911,49318
6312,Dumberning,WA,135,2420551.07,4930,0.03,490.98,2685,43269,52969
6313,Highbury (WA),WA,4,33672.01,364,0.01,92.51,,,
6315,Piesseville,WA,56,744508.86,1847,0.03,403.09,1273,39728,50382
6316,Woodanilling,WA,5,67264.93,417,0.01,161.31,,,
6317,Katanning,WA,142,2479165.06,4184,0.03,592.53,2336,41267,48680
6318,Broomehill Village,WA,13,275074.59,234,0.06,1175.53,286,42980,62200
6320,Broomehill East,WA,17,202539.54,906,0.02,223.55,358,39230,51455
6321,Cranbrook (WA),WA,15,264679.13,268,0.06,987.61,314,31297,42802
6322,Tenterden (WA),WA,4,31239.05,457,0.01,68.36,,,
6323,Kendenup,WA,28,460137.22,985,0.03,467.14,522,37076,45067
6324,Mount Barker (WA),WA,114,1936371.47,3026,0.04,639.91,2002,34810,43673
6326,Narrikup,WA,7,120845.9,508,0.01,237.89,328,26380,37232
6327,Redmond,WA,4,57268.32,294,0.01,194.79,,,
6328,Manypeaks,WA,14,191633.2,429,0.03,446.70,280,37279,51482
6330,Albany,WA,906,17014624.48,32921,0.03,516.83,19825,39251,49312
6331,,WA,12,306102.93,,,,,,
6332,,WA,2,32769.45,,,,,,
6333,Denmark,WA,157,3334604.36,5194,0.03,642.01,3390,32378,45515
6335,Gnowangerup,WA,10,108787.47,839,0.01,129.66,475,47319,64705
6336,Ongerup,WA,9,92646.73,248,0.04,373.58,218,38588,54430
6337,Jerramungup,WA,14,231895.97,479,0.03,484.13,409,48379,66688
6338,Amelup,WA,25,850978.46,750,0.03,1134.64,473,41261,62159
6341,Nyabing,WA,8,85927.3,277,0.03,310.21,,,
6343,Pingrup,WA,8,155535.09,239,0.03,650.77,,,
6346,Fitzgerald River National Park,WA,30,542392.74,732,0.04,740.97,541,41498,60987
6348,Hopetoun (WA),WA,36,520441.04,1395,0.03,373.08,570,50805,67744
6349,,WA,1,9461.19,,,,,,
6350,Dumbleyung,WA,7,82726.54,200,0.04,413.63,269,47243,59224
6352,Kukerin,WA,8,198567.48,407,0.02,487.88,,,
6353,Kuender,WA,21,250138.29,727,0.03,344.07,552,47366,58081
6355,Lake King,WA,26,392888.38,856,0.03,458.98,400,52160,79141
6356,,WA,6,37805.28,,,,,,
6357,,WA,2,21025.13,,,,,,
6358,Karlgarin,WA,4,33973.27,238,0.02,142.74,,,
6359,Hyden,WA,15,334020.68,523,0.03,638.66,320,48448,65379
6361,,WA,6,61633.96,,,,,,
6365,Kulin,WA,12,131351.62,612,0.02,214.63,343,50598,64478
6367,Kondinin,WA,7,90092.7,282,0.02,319.48,235,44400,60205
6369,Mount Walker (WA),WA,21,253090.53,632,0.03,400.46,489,44414,57508
6370,Wickepin,WA,12,234666.06,557,0.02,421.30,329,43838,55030
6372,,WA,4,63682.97,,,,,,
6375,Corrigin,WA,19,407607.13,830,0.02,491.09,669,45892,58509
6383,Dangin,WA,22,415550.71,1044,0.02,398.04,577,49055,69369
6386,Shackleton,WA,2,18689.94,255,0.01,73.29,,,
6390,Boddington,WA,56,790444.67,2228,0.03,354.78,978,67091,75522
6391,Williams,WA,17,248416.63,915,0.02,271.49,696,41639,53108
6392,Darkan,WA,18,203920.02,489,0.04,417.01,358,41850,51459
6393,Arthur River (WA),WA,1,19876.76,383,0.00,51.90,,,
6394,Changerup,WA,6,83833.98,409,0.01,204.97,,,
6395,Kojonup,WA,75,1201454.73,1574,0.05,763.31,1450,35666,46039
6396,Frankland River,WA,8,154871.39,354,0.02,437.49,243,37138,46140
6398,Walpole,WA,11,240958.52,565,0.02,426.48,324,27857,38333
6401,Irishtown (WA),WA,284,4732652.43,7603,0.04,622.47,3928,46221,56303
6403,Grass Valley,WA,16,196513.16,198,0.08,992.49,,,
6405,Meckering,WA,10,100573.47,267,0.04,376.68,,,
6407,Cunderdin,WA,25,311885.77,1042,0.02,299.31,601,49198,56291
6409,South Tammin,WA,10,53987.5,400,0.03,134.97,247,44865,60048
6410,Kellerberrin,WA,23,526034.64,1187,0.02,443.16,539,42930,52585
6411,,WA,4,112766.44,,,,,,
6414,,WA,1,23385.44,,,,,,
6415,Merredin,WA,94,1505790.97,2898,0.03,519.60,1672,47211,53924
6418,Bruce Rock,WA,18,231834.88,722,0.02,321.10,415,56633,69814
6420,,WA,2,30190.89,,,,,,
6421,Burracoppin,WA,2,71027.02,238,0.01,298.43,,,
6423,Westonia,WA,1,18866.04,276,0.00,68.36,,,
6425,Moorine Rock,WA,4,32776.38,165,0.02,198.64,,,
6426,Marvel Loch,WA,28,331259.67,1096,0.03,302.24,490,51662,72620
6429,Coolgardie (WA),WA,53,808470.14,1526,0.03,529.80,389,52985,60774
6430,Broadwood,WA,1083,17663164.03,23007,0.05,767.73,13841,62219,72972
6431,Plumridge Lakes,WA,7,115611.15,679,0.01,170.27,,,
6432,Boulder,WA,408,6759874.14,7732,0.05,874.27,4140,56242,66060
6433,,WA,30,394338.38,,,,,,
6434,Cundeelee,WA,2,12980.03,146,0.01,88.90,,,
6436,Menzies (WA),WA,5,58869.24,178,0.03,330.73,,,
6437,Leinster,WA,26,269261.59,1295,0.02,207.92,235,79263,85714
6438,Leonora,WA,46,782630.5,1217,0.04,643.08,318,43800,52682
6440,Cosmo Newbery,WA,33,596690.78,1092,0.03,546.42,258,44692,50536
6442,Kambalda East,WA,164,2659882.93,2696,0.06,986.60,1262,75436,78672
6443,Eucla,WA,45,769779.15,1143,0.04,673.47,376,42405,52849
6444,,WA,15,133981.07,,,,,,
6445,Salmon Gums,WA,3,57296.5,161,0.02,355.88,,,
6446,,WA,3,27932.4,,,,,,
6447,Grass Patch,WA,3,48053.57,491,0.01,97.87,,,
6448,Gibson,WA,13,229560.71,445,0.03,515.87,,,
6449,,WA,1,4523.64,,,,,,
6450,Bandy Creek,WA,379,6724137.47,12379,0.03,543.19,8154,42615,55857
6459,,WA,2,29835.77,,,,,,
6460,Goomalling,WA,19,299667.11,986,0.02,303.92,432,40967,59993
6461,Dowerin,WA,10,232857.52,373,0.03,624.28,411,40681,55472
6466,,WA,5,26794.83,,,,,,
6467,,WA,1,105081.09,,,,,,
6468,Kalannie,WA,4,105694.99,208,0.02,508.15,217,51742,69717
6472,Beacon,WA,5,68475.46,185,0.03,370.14,,,
6473,,WA,2,17423.92,,,,,,
6475,Koorda,WA,8,88006.18,434,0.02,202.78,238,44556,49285
6476,,WA,1,18400.22,,,,,,
6477,Bencubbin,WA,8,119855.42,293,0.03,409.06,,,
6479,Mukinbudin,WA,11,106025.07,489,0.02,216.82,388,33781,40123
6485,Wyalkatchem,WA,18,169925.24,523,0.03,324.90,270,50022,63373
6488,Trayning,WA,7,58445.41,347,0.02,168.43,,,
6489,,WA,4,54910.99,,,,,,
6490,Nungarin,WA,2,29148.15,231,0.01,126.18,,,
6501,Muchea,WA,39,549409.77,1017,0.04,540.23,613,46436,61863
6502,Bindoon,WA,21,480716.56,1061,0.02,453.08,761,38681,55493
6503,Gingin,WA,76,1417938.3,2044,0.04,693.71,1349,35890,46589
6504,,WA,7,60969.14,,,,,,
6505,Wannamal,WA,6,82992.42,285,0.02,291.20,,,
6506,,WA,3,51362.17,,,,,,
6507,Dandaragan,WA,14,663701.96,399,0.04,1663.41,374,41763,49337
6509,New Norcia,WA,4,64470.14,320,0.01,201.47,,,
6510,Bindi Bindi,WA,73,1346191.05,2052,0.04,656.04,1207,42525,51736
6511,Cervantes,WA,5,63337.17,460,0.01,137.69,317,40240,60599
6512,,WA,5,134229.66,,,,,,
6513,Watheroo,WA,8,109825.51,190,0.04,578.03,,,
6514,Green Head,WA,22,416815.04,611,0.04,682.19,324,38172,55420
6515,Coorow,WA,9,82001.14,454,0.02,180.62,246,38194,49445
6516,Jurien Bay,WA,47,711270.81,1508,0.03,471.66,1003,42381,60854
6517,Carnamah,WA,13,182751.97,432,0.03,423.04,303,42240,51518
6518,Eneabba,WA,14,246044.55,116,0.12,2121.07,,,
6519,Arrowsmith East,WA,14,187083.61,614,0.02,304.70,327,40669,57699
6521,Badgingarra,WA,10,78404.14,336,0.03,233.35,219,29196,41546
6522,Mingenew,WA,9,142548.93,479,0.02,297.60,310,52669,72187
6525,Bonniefield,WA,84,1214330.33,3568,0.02,340.34,2018,45125,65741
6528,Walkaway,WA,11,143489.58,288,0.04,498.23,296,41332,61628
6530,Beachlands,WA,1018,16608699.94,31963,0.03,519.62,19881,46543,60518
6531,,WA,24,339545.7,,,,,,
6532,Ajana,WA,153,3269403.23,5787,0.03,564.96,2572,49869,61667
6535,Bowes,WA,46,811017.91,1484,0.03,546.51,869,35743,50218
6536,Kalbarri,WA,41,1179974.94,1498,0.03,787.70,877,36474,52153
6537,Denham,WA,39,462278.23,635,0.06,728.00,494,40875,50053
6553,,WA,2,20800.02,,,,,,
6555,,WA,3,10945.44,,,,,,
6556,Chidlow,WA,79,1261493.76,1848,0.04,682.63,1233,46003,58707
6558,Wooroloo,WA,41,757602.76,2171,0.02,348.96,476,43206,54130
6560,Wundowie,WA,49,796956.64,1283,0.04,621.17,669,46151,53177
6562,Bakers Hill,WA,40,897446.96,1146,0.03,783.11,680,46751,59488
6564,Clackline,WA,24,280183.09,332,0.07,843.92,249,42503,57340
6566,Bejoording,WA,130,2348477.97,3085,0.04,761.26,1916,40857,55377
6567,Julimar,WA,7,105528.52,367,0.02,287.54,,,
6568,Bolgart,WA,6,74548.53,249,0.02,299.39,,,
6569,Calingiri,WA,11,109946.81,331,0.03,332.17,,,
6571,,WA,3,49736.83,,,,,,
6572,,WA,2,29752.79,,,,,,
6574,,WA,3,81953.57,,,,,,
6575,Miling,WA,3,58321.18,243,0.01,240.00,,,
6603,Wongan Hills,WA,39,479662.21,1128,0.03,425.23,762,46079,58359
6605,,WA,1,19464.32,,,,,,
6606,Cadoux,WA,5,42748.84,305,0.02,140.16,,,
6608,Pithara,WA,3,116471.04,259,0.01,449.70,,,
6609,Dalwallinu,WA,19,935961.27,565,0.03,1656.57,533,45448,58355
6612,Buntine,WA,6,44877.32,236,0.03,190.16,,,
6613,,WA,2,16161.67,,,,,,
6616,,WA,1,34875.22,,,,,,
6620,Perenjori,WA,10,91444.61,186,0.05,491.64,223,41444,49265
6623,Bunjil,WA,23,238804.77,1613,0.01,148.05,426,45527,56375
6625,,WA,1,17923.63,,,,,,
6627,,WA,2,31559.61,,,,,,
6628,Tardun,WA,2,15848.96,182,0.01,87.08,,,
6630,Mullewa,WA,27,242946.3,532,0.05,456.67,318,44475,53225
6635,South Murchison,WA,8,95950.01,517,0.02,185.59,,,
6638,Cooladar Hill,WA,35,452583.71,643,0.05,703.86,232,44601,53580
6639,Sandstone,WA,4,55772.4,105,0.04,531.17,,,
6640,Cue,WA,14,194917.67,272,0.05,716.61,,,
6642,Meekatharra,WA,48,642565.06,1377,0.03,466.64,409,40482,50841
6646,Wiluna,WA,14,129690.92,1160,0.01,111.80,,,
6666,,WA,1,11211.01,,,,,,
6701,Brockman,WA,230,4102901.24,5786,0.04,709.11,3361,40800,51539
6705,Gascoyne Junction,WA,4,52299.72,250,0.02,209.20,,,
6707,Exmouth,WA,94,1209378.82,2393,0.04,505.38,1707,49830,63632
6710,Nanutarra,WA,69,1355931.47,2380,0.03,569.72,631,93292,117524
6712,,WA,2,34098.91,,,,,,
6713,Dampier,WA,107,2197183.77,1264,0.08,1738.28,669,95653,107451
6714,Baynton (WA),WA,905,19736442.62,18274,0.05,1080.03,10692,79260,91825
6715,,WA,3,16127.8,,,,,,
6716,Pannawonica,WA,40,962944.8,653,0.06,1474.65,393,113687,99643
6718,Roebourne,WA,50,492615.55,811,0.06,607.42,406,41818,56315
6720,Point Samson,WA,164,2387497.78,2552,0.06,935.54,1347,89456,94391
6721,Pardoo,WA,261,4498627.88,5198,0.05,865.45,3037,85448,100909
6722,Boodarie,WA,644,10907449.8,10541,0.06,1034.76,6204,74986,83318
6724,,WA,2,40649.62,,,,,,
6725,Bilingurr,WA,666,9340879.51,9857,0.07,947.64,8011,49955,60073
6726,Cable Beach,WA,174,3684887.14,5158,0.03,714.40,1275,51864,64477
6728,Camballin,WA,265,3776965.98,6897,0.04,547.62,2050,50898,58848
6733,,WA,2,256625.1,,,,,,
6740,Kalumburu,WA,79,816633.04,1752,0.05,466.11,467,54513,62316
6743,Durack (WA),WA,398,6280482.77,6347,0.06,989.52,3861,51477,62387
6745,,WA,2,22739.41,,,,,,
6751,Tom Price,WA,182,3381064.61,5461,0.03,619.13,1907,84807,87634
6753,Newman,WA,243,3833939,9087,0.03,421.91,2953,79988,89713
6754,Paraburdoo,WA,116,3087111.42,1508,0.08,2047.16,879,106600,96910
6758,Nullagine,WA,9,96123.35,179,0.05,537.00,,,
6760,Marble Bar,WA,8,126980.58,512,0.02,248.01,,,
6761,,WA,3,8791.89,,,,,,
6762,Telfer,WA,2,31729.43,1175,0.00,27.00,,,
6765,Fitzroy Crossing,WA,118,1344452.13,1518,0.08,885.67,767,37125,45761
6770,Halls Creek (WA),WA,146,1979042.75,3265,0.04,606.14,750,42148,50085
6785,,WA,2,9675.72,,,,,,
6798,Christmas Island,WA,47,1359520.37,2072,0.02,656.14,991,74221,75328
6799,Directions Island,WA,18,674851.49,549,0.03,1229.24,256,40403,49112
6827,,WA,1,674.4,,,,,,
6831,,WA,3,64564.84,,,,,,
6832,,WA,4,29893.53,,,,,,
6837,,WA,2,12207.6,,,,,,
6840,,WA,2,42634.62,,,,,,
6841,,WA,1,8158.7,,,,,,
6842,,WA,2,8994.55,,,,,,
6843,,WA,14,151257.04,,,,,,
6844,,WA,3,62588,,,,,,
6845,,WA,3,11893.99,,,,,,
6846,,WA,4,35830.94,,,,,,
6847,,WA,4,35316.22,,,,,,
6848,,WA,5,51230.92,,,,,,
6849,,WA,6,128240.89,,,,,,
6850,,WA,28,242502.57,,,,,,
6865,,WA,2,33862.53,,,,,,
6870,,WA,1,41740.71,,,,,,
6872,,WA,38,577026.56,,,,,,
6892,,WA,6,108265.13,,,,,,
6901,,WA,1,16840.3,,,,,,
6902,,WA,2,18625.53,,,,,,
6903,,WA,3,33350.41,,,,,,
6904,,WA,17,217617.71,,,,,,
6905,,WA,1,30173.41,,,,,,
6906,,WA,2,46118.6,,,,,,
6909,,WA,6,115527.97,,,,,,
6910,,WA,6,102710.9,,,,,,
6911,,WA,10,136552.12,,,,,,
6912,,WA,3,34600.27,,,,,,
6913,,WA,5,82934.17,,,,,,
6914,,WA,3,57157.2,,,,,,
6915,,WA,2,13143.72,,,,,,
6916,,WA,3,49439.41,,,,,,
6917,,WA,4,33860.04,,,,,,
6918,,WA,3,82448.91,,,,,,
6919,,WA,3,33169.41,,,,,,
6920,,WA,5,55687.26,,,,,,
6921,,WA,3,31760.54,,,,,,
6922,,WA,6,86826.7,,,,,,
6923,,WA,3,18412.51,,,,,,
6924,,WA,6,83282.5,,,,,,
6926,,WA,3,19541.81,,,,,,
6929,,WA,7,257041.68,,,,,,
6931,,WA,7,503451.55,,,,,,
6932,,WA,3,46077.69,,,,,,
6933,,WA,3,68605.77,,,,,,
6934,,WA,2,16948.98,,,,,,
6935,,WA,1,5871.48,,,,,,
6936,,WA,5,38266.64,,,,,,
6939,,WA,2,82918.23,,,,,,
6940,,WA,1,8816.05,,,,,,
6941,,WA,2,17420.48,,,,,,
6942,,WA,1,10733.61,,,,,,
6943,,WA,12,162125.62,,,,,,
6944,,WA,5,47369.88,,,,,,
6946,,WA,2,45110.42,,,,,,
6947,,WA,3,21053.26,,,,,,
6951,,WA,20,377396.62,,,,,,
6952,,WA,5,47656.57,,,,,,
6953,,WA,6,54387.12,,,,,,
6954,,WA,2,21773.35,,,,,,
6955,,WA,3,80097.27,,,,,,
6956,,WA,2,51214.32,,,,,,
6957,,WA,5,150557.46,,,,,,
6958,,WA,1,9629.67,,,,,,
6959,,WA,25,286115.45,,,,,,
